rev_id,labels
713586813,
709451139,10
712127020,7
712497062,3
711048052,5
709537385,10
711986337,
711717854,
711628381,7
711767245,
714416596,8
711749858,5
713564989,"1,5"
712255890,5
711763148,5
712982115,"8,9"
711571914,"5,8"
711451287,
711827535,5
712789701,5
713007768,8
710243108,10
710519569,
713592951,10
710886693,10
711108305,1
712203925,5
710679240,
712237029,5
712026547,3
711503029,
710865431,"8,9"
709955749,3
711090486,
709695974,5
712903489,
711009820,9
712400403,5
712854300,3
713448053,5
713924716,9
713225447,5
713972461,
711475358,5
711416229,
713535763,5
712963695,2
710023398,
710208647,12
714069433,
709399020,0
709610950,
710717864,5
714229845,
713693918,"5,8"
711247606,3
711258826,5
712144356,8
714090346,3
713393302,5
709827884,"5,8"
714160860,8
714052640,5
713489179,
713578281,1
713985407,1
712698458,3
712721350,5
712214481,6
710745028,6
712919830,3
709789335,
712424111,5
711727003,1
709766152,8
712864156,5
713009612,5
711911579,
710453589,9
711210088,
711211560,
709858145,
711795283,1
712288195,0
713124772,"5,8"
712133941,5
713929640,4
710378154,5
713628752,5
714205176,9
713823608,9
711624962,
710761881,
713140904,5
709743550,5
712416502,8
714364599,1
709889758,
710732367,
713207718,5
712960579,
713133760,6
710757692,9
713104008,3
711749319,5
709757295,1
711498162,10
712127097,5
714233744,10
712030043,
713110040,5
709709320,5
710366153,5
709722668,9
710817401,6
712353105,5
711489755,
709974050,
709690563,"8,11"
712513947,
713079635,5
711389215,
713437945,5
709584253,3
713983804,
712788888,10
712340818,5
710286120,5
712361175,1
713486319,5
712812800,3
713370704,
711280033,5
713956560,
712993409,
712825199,"3,5"
714153767,12
710117474,1
711959471,6
711145106,"5,8"
710946656,
710602317,"5,8,9"
712928143,
712803760,5
712224760,
713774003,6
710095774,
711968775,5
710438644,9
713865053,
713035925,5
712475734,5
713072025,
713479860,0
713582877,5
712583485,"3,5"
714347403,"5,8"
712303398,5
710331817,
713458439,6
711663717,4
713066410,
713582018,3
710812440,5
709845051,9
713993070,
714415269,8
710959684,5
712596703,5
709973285,
713023785,
712350260,4
709481956,3
713906511,5
713259180,5
713909059,
710687388,
710281321,5
712759732,"8,9"
713706815,8
713049959,
709760155,
712488754,1
710697083,
712312175,5
713892708,5
712431810,11
710634586,5
709887139,5
713063988,8
712310177,
710889963,0
709676303,8
711342083,"2,8"
712091703,5
713178928,
711312821,
711940925,5
712325529,
711513907,6
710512877,5
710726116,5
711753767,
713585434,0
713196170,5
709467094,5
709755945,5
710689634,
710987592,5
712295828,
709869723,"5,8"
710993512,5
709447829,
709456850,5
709967473,5
712667452,9
710999793,"1,8"
713895618,8
713491850,13
712841155,5
710213566,5
711608014,5
713705766,1
709443050,0
712732697,1
710675603,
710244213,6
713920512,
712535322,3
712690318,11
709400583,0
713134849,5
711310548,5
711961518,7
710777383,
714392803,10
710650309,5
710738020,1
709763104,"5,8"
712235858,"2,10"
710241619,5
710459109,"5,8"
713019344,
713968799,
710407248,"1,5,9"
714191175,5
711232976,2
711003169,5
710872128,
709617110,0
713515302,"3,5,11"
711156435,5
713524194,"5,8"
711729363,9
712958511,
711601452,1
709745029,5
711963667,10
713667351,5
713502545,5
711359690,
709537846,5
714373067,5
713109713,5
711295291,5
711161011,5
712409799,8
710299445,3
711653247,3
710458051,
711141959,5
710746762,3
710797701,5
709849065,
714329312,
713636036,5
713171079,5
710556674,5
711365970,3
710182411,
709787733,5
713984921,8
711446766,5
711441237,
714300375,8
712626929,6
714337024,
713374644,10
711769352,9
714415221,5
709478927,3
709569973,3
713583666,
713910314,1
709581376,0
714197488,"5,8"
709952066,7
711591407,5
710130404,5
710423094,5
713575976,5
711615724,
710058560,5
711590829,6
709451775,5
710687416,9
714202276,
710601299,
713815580,
713655904,
714006362,5
710147305,1
709971780,
709941908,
714092203,8
712499350,"5,8"
710047234,5
712291155,
711444303,
711548709,"7,8"
712506446,6
713866649,
710427476,
712643723,0
713087556,5
709461986,6
714336833,10
712092018,
712225311,"1,5"
711886412,3
714020258,10
710947615,
714381559,
712215527,5
713607732,4
714032394,5
712519396,5
713405222,10
710596079,0
711620066,11
713350193,8
711277103,5
710091047,5
711602460,
712291012,"5,8"
713226268,
709578042,8
711455840,5
712874100,5
713845301,
710313220,
710212730,
710732065,5
713320219,3
712593177,
714360931,8
712914294,5
711711731,
713445646,
711586356,5
711501809,1
714342280,5
710760995,0
714394266,4
713965686,
713627311,
712861658,9
713466468,8
713591876,"2,3"
712203393,5
709499544,
711813043,5
710319176,2
710967926,
709697208,
713936740,5
714162617,
712607699,
714191981,0
710340289,
711659538,5
714126690,"2,3"
713498389,3
711687573,10
712001767,"3,10"
712537433,5
711809141,
711999808,
711189604,
710400611,
712958500,
714135391,5
713221873,2
711811794,3
712903224,3
709438777,10
742941747,"2,5,1,3,8"
742980776,3
744071105,"5,3"
745479813,10
744497175,12
744984185,3
743867045,9
741837444,5
745157257,"12,8"
744904789,7
745079413,5
742216153,"3,7"
744296146,12
743412750,"11,8"
741624394,13
745827828,"7,5,9"
743927063,"5,13"
741870161,3
741944466,5
743648802,11
744230285,11
745801236,6
745073421,5
744482487,9
746199672,9
744674888,"8,9,5"
741759296,9
742606578,"11,5"
741893639,7
744648864,10
745254694,"8,9,5"
743997241,"8,9,5"
742962296,5
741627673,"5,9,3"
741750641,9
741369269,"5,3"
743028151,13
741786965,9
741449599,"10,5,13"
743647533,"5,11,3"
743146882,8
744015306,"11,9"
744523485,"11,5"
743889481,"5,3,11"
744958175,"10,5,8,9"
743833743,12
741820632,9
746286460,11
742276726,9
744295747,12
741359605,3
741564882,"11,9"
741719892,11
744521498,12
745833655,"1,3"
744850954,"12,1"
745814815,"11,5"
745838346,"9,5,8,1"
742067596,3
745479964,10
743400153,"3,7"
743324504,"9,5"
744904290,"8,5"
741829810,"9,10"
745039074,9
745869194,"11,8"
744338549,5
744172399,3
744040969,3
744482210,5
746166259,5
745135167,7
746237702,9
741972785,"5,3"
743167027,"3,13"
745110896,13
744819508,2
744078815,7
743553123,5
742392197,"5,3"
744395553,7
742454745,3
745089751,5
745183020,13
745541670,7
745661126,13
745089613,5
743399580,7
745963397,"5,9,11"
745168218,8
745190088,"3,5"
745019162,5
743443821,"9,8"
744449386,"5,3"
741692138,4
745190161,10
743905816,5
744328336,6
745866992,10
744556341,7
741549939,12
744471060,7
745743266,"8,5"
741835540,"8,9"
742150525,"8,5,9"
741847238,12
741670323,7
743836889,3
745379325,5
743709251,"5,3"
742562282,1
745088931,5
743201648,5
742101500,8
743488542,2
741774224,9
744978428,"3,9,13"
741851498,"9,10"
742888758,11
743250757,"9,3"
745912558,13
742768230,"5,7,3"
746016564,5
742095444,"5,9,3"
745599673,9
745914220,12
741889057,2
744844515,5
741537963,10
743716070,"5,3"
742612346,3
745061098,5
745090826,"8,5,9,11"
745489348,7
741564142,3
743913250,3
742846822,"7,11"
743705758,5
743798414,"11,10,5"
745089546,5
744893994,9
745966707,3
743985469,"8,9,5"
743398378,1
743041028,"7,2"
743352279,3
745990251,3
742625275,3
745868485,5
742065828,3
745235661,12
746164959,7
743115090,13
746126599,3
741656744,7
745066273,"10,7,2"
743894466,"3,9"
742170571,9
744144923,13
741808625,"9,10"
744044045,"1,9"
742358453,"11,3"
746252211,3
741948146,7
746271237,3
744315130,"8,5,9"
744030049,"5,9"
741331107,"5,3"
744607312,"8,5,9,10"
742791713,5
741378005,5
741924532,5
743255589,"11,3"
744298111,"8,9"
742636174,9
746315902,3
744842869,"13,10,8"
744887267,9
746166600,"8,9"
743246245,5
741878102,5
742899695,"9,5"
743818184,5
745772556,"11,5"
741818176,9
745203430,"9,8,10"
742307858,11
744325055,12
745019297,5
741678486,"12,11,7"
742660027,"11,8,5"
741789858,10
745716229,"5,3,9"
742097163,"8,5"
741863579,8
743500592,2
742004270,1
745890731,11
741561142,5
742574533,5
742928268,"5,11"
741527592,3
742942315,13
742083565,3
744224020,5
742336547,5
746228962,7
746206555,7
745085276,10
744253133,11
744607654,2
742780741,"3,8,11"
745976155,5
744324632,7
742813466,9
745520845,"3,7"
743242616,5
745093156,5
743242346,10
741678735,5
743237338,5
744335059,"8,9"
743243746,"11,9"
743278165,"5,11"
741538774,10
745074778,5
744894347,13
742973211,13
741731826,7
745389402,10
745529342,10
744171878,5
742133088,2
745166987,"3,5,13"
744706340,"5,10,3"
745084452,5
745084270,5
742070840,"9,3"
743620243,"5,8,3"
745161666,6
743837188,6
741780687,13
744678366,11
744975388,"5,9,8"
742214461,"3,11"
744711649,9
741596451,3
745110525,"2,7"
745740334,"3,5,11"
744444509,3
744916359,13
745790825,10
744189267,5
744048018,"8,9,5"
742054032,7
745829830,3
741896280,11
744594153,1
745153138,"8,5"
744293441,3
741967005,10
743255075,10
741832734,9
743905384,1
745506848,5
742522709,"7,13"
744003695,3
742594253,"11,12,5"
745502708,"1,8,9"
741522102,5
743713888,5
743903687,3
741691181,9
745519199,2
745989224,3
744711801,8
744704257,"2,3"
744319573,"5,11"
742347488,"3,5"
741755203,9
742828005,"12,5"
744751188,"5,12,11"
744040090,5
745241564,7
744863220,3
743137161,"8,9"
741812657,9
743589045,13
742784415,5
744105931,7
744733764,13
741518268,1
745711629,3
741417857,1
743460582,10
746271887,3
745649937,10
741583890,7
745977405,5
742496252,3
743412560,11
744003180,"8,9"
744363351,12
745133631,10
745516802,"11,5"
744881235,5
742406671,5
743201697,5
741874725,9
742537422,"9,1,11"
745075294,5
746038945,"2,7"
741925980,5
745114618,0
742466205,"7,3"
743834002,3
745739273,13
743035503,"8,5,9"
744050076,7
744574304,"7,5"
744222622,3
742842427,"9,5,8"
746237211,5
743547148,"5,3"
744324226,5
742528822,7
744417170,9
742002610,7
742234996,"8,5"
745697231,"8,5,9"
743681985,"9,5"
746170692,"11,5,8"
745329330,"10,5"
743441646,10
742782651,5
742176158,7
742305160,3
743282094,8
742835897,3
745462339,11
744905503,11
742124264,3
745087998,5
745540962,12
741505449,"1,9,8,5"
741754555,"2,5"
745080896,8
745982746,"3,11,8,5"
742983335,3
745814804,1
742417959,"3,5"
744147070,"12,5"
743610439,"3,9"
745673844,"11,9"
743004047,"3,5,7,10"
743680646,"13,7"
745387410,"11,9"
741766953,10
744024501,11
741807286,9
743439639,5
744506217,"8,9,5"
744013133,5
745091473,5
742403584,3
741880958,10
742970609,10
743210514,11
745972128,"5,3,10"
741850074,5
745245594,10
743011455,"2,9"
744421189,"8,9"
741767434,"8,9"
742308748,13
744413508,12
745899788,"13,9,8,5"
741942169,5
743711438,13
745866212,7
744395629,7
746263673,1
741894844,9
744337598,"11,5"
746290933,3
746163230,"3,2"
743866251,"8,9,5,1"
742842196,3
741647109,1
742368721,5
742224406,"9,11"
741412529,9
744040896,"5,11"
743878129,13
746311930,5
743709313,"3,5"
743779536,"5,9,8"
741417000,3
744288321,1
742676648,"9,1"
741891792,9
742283185,7
743561576,5
744498386,"5,3"
745089780,5
741867743,12
745075641,5
744060002,3
742789147,12
743278812,5
744556211,"11,7,9"
744973160,10
743079488,"9,8,5"
745558946,"3,5"
742701184,3
741881908,9
745082383,5
742192323,13
744374949,7
741945669,7
743389680,"3,5"
741746785,9
742258946,"7,11,3"
744435347,7
741770619,"11,5,9"
741768105,5
745413313,"7,10,5,1"
742878855,10
741942269,5
743769066,13
744173193,"3,11,5"
744855124,5
746136579,2
742260705,"7,2"
742960479,7
745844682,9
743416903,5
745517697,"7,10"
745089554,5
745499071,"5,3,11"
742625564,11
745142712,7
745020644,"5,12"
745388420,"5,11,9"
745404887,1
741822432,11
743155622,10
741764224,11
742669888,"5,3"
741476390,"3,9,5"
744507096,13
741580358,"8,3"
745712076,"11,5"
741767447,9
746236122,8
742628000,9
742748721,"5,11"
741738447,3
744727904,"5,3,13"
741377538,5
742892557,11
741709824,12
743782793,3
744354897,"5,9"
741766352,"9,10"
745094830,5
745081041,5
743792917,11
743646243,5
742806042,"5,11"
744932772,7
746316220,"9,8"
742146464,5
742942886,"5,3,8,10,9"
742764451,10
742560240,3
745546893,5
744160699,10
741489516,"8,9"
743074878,"3,13"
746009582,5
745829458,5
745245190,3
741797757,9
744957492,5
743895755,"9,8,7"
742085483,"3,12"
743275175,5
744397166,"5,7"
745181554,5
743574784,"5,1"
744498206,"9,11"
745827792,"3,7"
745181984,13
745521797,7
742462947,10
745593700,3
745081130,5
745673324,5
741532264,7
742943789,3
743890646,5
744104378,10
741697074,9
743836324,5
741424807,"9,13,3"
746009633,3
742178383,9
745765852,11
745072801,"3,10"
744699396,5
742849550,"1,9,8"
746008600,11
743884440,10
742181037,3
741346545,5
744101868,9
743399799,"12,5"
741313636,"5,7"
745749636,11
745748085,3
743619654,"9,5,1,7"
744275089,11
741515816,3
744929673,"11,3,5,8"
741532796,5
745182392,13
743994363,"2,8"
742018083,"9,5,2"
743516487,10
745653771,"7,9"
741846426,5
742647809,"8,9,5"
744419126,5
743242019,10
745843718,"9,5"
745522054,7
746239495,7
742870993,7
741765067,9
745735859,"5,9"
743882966,5
745576917,3
741924705,7
743721403,8
745075160,5
745755127,"5,8"
745085467,"8,5,9"
741375517,9
742622347,"5,3"
741924980,13
741658359,8
743208736,5
743256427,7
741952576,13
743849110,3
745428606,"8,5"
746313249,9
745514773,"11,5"
742654068,5
742903542,10
746160285,3
745198824,"3,11"
745705788,10
745522234,7
744449041,5
744672926,"3,5"
741561348,"3,5"
746269344,9
742727152,7
741926867,11
745301033,3
744287210,3
742830914,"8,9,5"
743116152,13
745389095,"13,3,9"
743700950,3
742971813,1
745080397,5
745775944,11
742900326,5
745735519,3
743813951,3
745121671,"7,5"
744877569,7
744441060,13
742132781,8
743296799,3
742091910,12
745083075,5
744155427,7
745999939,"9,8"
743026901,3
742933659,"8,9,5"
743882513,5
742839394,8
744237641,7
741857914,9
741513801,9
746304209,3
744093584,5
745925799,8
742065887,5
744222067,5
742221247,"7,13"
743239047,5
744129380,11
742137935,"9,3"
744032356,11
746239543,11
744638857,11
745083577,5
742117305,5
742392667,"5,12"
743346589,13
742044887,1
745073917,5
742950179,10
745854468,5
744948168,10
746147250,"8,5"
741719560,7
745855560,5
741674588,3
743773939,3
742847178,"5,8,9,10"
742326298,"3,13"
742961130,"9,5,13,3"
744724391,12
745080877,"3,11,9"
744699941,13
742592394,5
744100872,"5,9"
742092469,3
745123680,1
745617332,5
744147082,1
742824531,12
744889434,"1,7"
744521485,12
743287540,5
744666748,9
742853272,3
742827561,"8,11"
745148167,3
741379627,"7,3"
745208178,5
743157147,5
741459507,7
741523652,10
745951279,10
741626534,11
746195582,9
743951149,13
746136369,13
744623789,5
743687214,1
745685086,2
742022724,1
742515748,9
745877791,"3,5"
745764032,13
745092200,5
744848711,7
746035523,"9,10,11,5"
745440684,5
742482459,12
745564839,3
741762006,9
744294957,0
741883864,9
742567140,"9,8"
744054437,5
745818756,"11,5"
742850554,7
741378509,9
744982272,3
741769459,9
741627150,9
742264065,8
742798156,3
743726751,13
743964284,"11,3"
744014309,5
742848286,"8,9"
745441337,9
745539982,"7,13"
744652142,3
741447415,6
742270905,5
743343600,2
741876674,9
741775579,1
746040432,"11,8"
741817223,7
744558835,"3,11"
741600388,5
741878609,9
741902037,12
741439492,"11,9,8,5"
745819081,9
742153980,"2,5"
742759213,8
744668193,"9,5"
745276965,7
745085296,5
742516377,6
741803424,9
745310413,7
744270990,3
745480907,10
743682810,3
744140756,12
742085649,12
743310487,2
741695207,10
742990003,3
744410697,"12,7"
743246706,5
745640404,10
741790123,"9,11"
742766744,"11,5"
744075795,7
744312893,9
745300720,12
744133876,10
741399634,5
742994931,"10,7"
744680733,10
744567442,"5,11"
745374112,7
741878741,9
742418453,"9,5"
743491750,5
741969246,9
745164361,5
745906014,"7,5"
745076450,5
744064257,"5,7"
742691375,11
745320026,"1,3,10"
742378563,3
741466127,"9,8"
741420588,1
742231196,7
743116921,"3,9,5"
743329708,"5,9,11"
744313001,"8,5"
743830663,"13,7"
744013855,12
744864230,10
743421818,11
741880097,9
741794428,5
742279894,"3,5"
745164380,"3,13"
743449610,0
744094520,"2,5"
743059075,12
741681590,"7,12,9"
741482088,9
743887900,11
741608065,11
743730080,12
742652219,"3,5"
742908746,5
741884498,9
743912989,5
741835624,8
744878931,"7,5"
741863676,7
745507652,2
741652162,3
742449796,3
744981253,13
744550320,11
741769290,"8,5"
742471404,13
743783109,"5,9"
741741105,9
745507434,"8,9"
742258398,7
745094638,5
745114010,0
744719846,1
743732874,"9,3"
745207399,5
742259381,"5,12"
744717941,"7,13"
743875184,"5,1,8"
742012741,"9,8"
745970378,"13,2"
745081021,5
744832542,11
741754947,9
745964354,3
742757478,"8,9"
746098929,7
744718490,"3,9,10"
743218657,12
743041167,12
743758551,8
745830993,12
745093671,5
745966722,"2,11"
741328481,3
745074074,5
745326598,9
741947331,"13,5"
743992175,"2,8"
741775711,13
744062413,11
745183337,8
744637250,9
743309165,"3,12,5"
742790416,"12,5"
746216650,9
745802196,1
743244587,5
744344890,3
745088304,5
741510755,3
744537217,13
743870736,"5,11"
744355724,10
746275731,2
741578191,2
744708261,5
744899754,"7,5"
745673792,"5,3,9"
745885675,1
743443476,"9,5,8"
745670684,12
744278474,"11,8"
744882955,6
741572867,9
741469119,3
741399483,9
741447598,7
742627463,10
741872773,9
742705868,5
744069031,5
742132018,8
744685794,13
743851919,"8,9,5"
745538554,5
744558554,10
741830472,9
744877109,"2,13"
742326193,"5,13,3"
743780674,9
741372106,"1,9,5"
744383119,3
745091708,5
742879778,10
743708944,5
745522636,"7,5"
742059659,"9,3"
742301402,3
743057718,"2,8"
741389876,"11,9"
741778153,3
744583896,8
741924974,"7,5"
743172047,"5,3"
743875977,"13,5"
745107547,3
743051893,5
742767855,"12,3"
741844499,5
741375776,"1,5"
744356970,3
746036013,13
744877990,"3,8"
742980202,"11,3"
745913930,12
745075103,5
742241583,13
742362058,5
745618628,11
745482259,"10,5"
743594592,"2,5"
744559263,5
745659673,1
745408147,"11,9"
745612480,13
745080369,5
745073588,5
745997618,11
741496251,"5,9,8"
744042406,"1,5"
742185326,2
745914504,3
745914749,12
745386389,5
741583433,9
745522310,7
743749578,10
741518163,9
745198338,13
745656069,"3,9"
744967022,10
744880313,"1,11"
741845722,9
741916285,7
744627377,3
744578767,7
744484866,"8,9,5"
743469380,8
744231845,"5,3"
745778524,5
746069208,"11,5"
741570919,7
743438458,"5,7"
744897722,13
745621382,2
743147984,7
743276500,5
746037794,3
744572320,"3,8"
745085628,5
743913719,"13,8,9,5"
741874334,5
745082107,5
741864791,9
742846560,5
744794725,7
741766800,"9,10"
744943503,"3,5,9,10"
744529673,13
745016910,8
742796809,"11,5"
741354061,7
744229199,"5,3"
743428299,3
742158415,13
745913039,11
744377693,1
744442358,5
741504514,"9,8"
744405024,3
742805869,"5,7"
741910589,10
745080682,5
745905010,13
744784433,"2,8,9"
743709899,10
741545302,13
745187271,"8,9,2,3"
746105957,"8,9,5"
742034841,10
743245421,"8,9,5"
746205992,7
743822639,3
743157235,"3,5"
745913669,12
744173654,5
744315828,"5,8"
741393428,10
742972065,7
745865971,5
742343279,3
744673340,7
742145220,5
743222419,3
745913281,12
744784933,"3,11"
745074988,5
742063489,13
743548150,"9,3,5"
744658546,"2,8,9,5"
742167560,10
742460410,"8,9"
743335017,"1,5"
745219174,11
741856958,"9,10"
744146619,"13,8"
744237365,3
743305945,"8,5"
744709734,9
743788315,1
742091527,11
745646921,5
745256864,13
742878056,10
741434784,9
746249936,"8,9"
745076537,5
745206729,5
741942400,5
745001018,8
741855354,9
745967823,5
743339088,"9,8"
742540269,13
745500300,"7,5"
743297645,7
742990841,"5,7,1"
745032958,5
743833464,1
745407527,9
742718772,"5,3,13"
742867805,"3,12,5,8,9"
742161851,"7,1"
745082350,5
742797990,3
746273923,10
743623595,3
745659489,"12,1"
746136381,"3,9"
744587948,11
742753069,3
741844753,9
743434824,"11,5,8"
745836062,3
743825006,4
744346546,"5,1"
741555400,12
742752989,1
744306819,1
742947468,"3,11"
743045163,"2,8,10"
741806626,9
744409823,8
744676725,"3,2"
744027021,"8,9"
742011693,9
741755387,9
742809417,"5,3,11"
743126439,7
741919944,7
742332291,7
744891791,9
743810529,"5,11,3"
741921886,"11,5"
743422517,12
741798067,"8,11"
742358638,"2,7"
745374062,8
742453278,11
745093468,"5,7,11"
742098678,3
745569795,"11,5"
744642186,"9,13"
745093461,5
745371425,11
746233319,"8,5,1,3,7"
743870923,"8,5,3"
742833376,6
743646537,5
744810291,5
744624792,8
744156496,6
743742656,"8,5"
743072832,11
742068275,"11,5"
745030881,5
744709159,13
741936360,3
741969787,8
741689610,9
743251014,5
742019614,"2,7"
741854932,9
745666704,9
744514096,11
743834564,12
745237238,3
745521659,7
744526679,"5,3"
741623636,13
745077480,5
742388605,6
745071879,"5,9"
742879771,7
741742774,"8,3"
745666037,"8,9,2"
745725494,3
746022252,9
742521493,3
742953327,3
743751093,11
741378132,10
745916007,"8,5"
744311772,"8,5"
746308879,"9,8"
742644482,"5,8,9"
744208490,11
742813553,10
743320834,"8,9"
744845830,"9,13"
744457823,11
741814503,5
745315478,10
741540533,3
746126496,3
743243070,7
744514277,"5,9"
742332720,5
745597076,2
741521140,"5,3,9"
743244902,5
745674042,"1,5"
745203214,"8,9,3"
746121645,7
741906260,5
741531533,"11,9,8"
746085634,3
745558426,13
746113370,"13,5"
742199230,5
746025903,"13,11"
742937926,3
745072622,5
745085209,5
746055614,"5,8,9"
745081012,5
744669648,10
744541177,"3,5"
742653435,"5,3"
745074667,5
744440194,11
743835967,12
742259554,1
741768206,"5,7"
742616659,3
741983515,3
746008102,3
742367995,"3,5"
744374017,2
746158493,11
744845338,"3,11,7"
741662856,10
744977138,"2,3"
742970072,5
743267166,12
746217329,"3,5"
744415894,8
742373305,10
744207155,"3,5"
743501024,"1,7"
744330660,11
744495254,3
743324392,3
743550056,"7,5"
746255733,7
743666140,9
746230859,7
744874158,3
743800009,10
744856439,13
744968471,3
741845027,9
741906250,3
744806596,1
743883065,1
744344112,3
741971661,"5,11"
746210450,11
744987016,"8,5,3"
741756723,11
743701929,"7,9,8,5"
744287865,"13,7,9"
743288112,5
744317257,"8,5"
746021467,"13,3"
741523874,9
743358297,"5,3"
745091737,5
741695550,5
746080780,12
741745661,9
745192260,3
744640354,"5,3"
745091203,5
745071153,5
745093336,5
741519372,"8,9,5"
744716316,7
746280099,3
744115061,11
742362642,1
746006503,5
742228683,"11,5"
742359207,10
743800305,10
743916846,12
742884331,5
744163556,"8,5"
741625585,9
745821040,"8,2"
743100708,7
742593434,6
743630344,"5,2,3"
745875959,10
745981734,3
745405891,"9,8"
743800189,10
741755149,10
743217272,1
744619536,0
744898275,1
745091147,5
741814421,"5,3"
745244928,3
742737581,9
744046017,"8,3"
744292567,10
743239432,"5,2"
742828173,"12,1,5"
742559326,12
743811307,5
743741756,"11,5"
745653432,3
743780615,"3,11"
745766538,"3,13,5"
745006638,9
742911659,13
745218742,11
743152271,"9,8"
743142290,3
743287396,5
745001478,9
741874497,9
743689147,5
743812075,9
742323429,"7,5"
745296327,13
742006676,2
742630560,5
741720042,7
745084266,10
742849658,5
745694227,5
743206813,8
746160450,7
744709823,2
743062705,8
743031894,5
745156189,10
742598530,9
745073893,5
745669304,7
744937318,11
744539191,"3,5"
744430156,"9,8,5"
742941792,3
741756484,9
742552269,9
742336623,"8,9,5"
744195757,10
746177574,11
744430258,"1,9,5"
745268373,7
742196674,9
744417129,5
745091512,5
743391120,"13,7,9"
741922035,7
742588549,8
742101507,3
745039840,3
741766334,9
743248981,5
743844989,"8,5"
745914085,12
743834048,3
742562798,10
745088429,5
744489426,"3,11,9"
743803578,3
741871798,"9,10"
746043021,6
745082124,3
742858874,"8,5"
741620423,1
744532696,3
741673027,"8,9"
745082284,5
746106883,"5,11"
744543036,"10,3"
745661485,"8,9"
742221689,6
743854673,"5,8"
741651646,10
743889617,"11,5"
742870239,"8,11"
745278989,3
741741449,11
741753086,9
746027220,"3,7"
742797052,10
744008808,"9,5,8"
743214227,12
745756768,9
744214769,11
741820076,9
743812789,5
743801949,9
745058838,5
741426541,"5,2,3"
743172909,5
743490038,11
743797291,5
743788965,6
741838351,9
743974196,"5,9"
746028613,"10,11"
742818837,12
745117075,"3,9"
746213480,"11,9"
745082460,5
744780962,13
741807812,"5,7,9,8"
744388578,10
741620225,3
745074927,13
743409385,7
745311611,"5,3,9"
741885191,9
745635488,10
746172295,"13,8,9"
741813461,9
744546478,9
741624649,13
745556426,9
741824565,10
744900101,3
741628763,12
741824754,"9,3"
745142895,10
741734576,"3,11"
741537924,"7,13"
742960429,10
745986821,10
744512753,3
741562636,3
742120521,2
743361845,5
743126347,"9,5"
743622358,11
745468624,"2,3"
741463983,5
742994910,11
741529014,13
744675352,"5,7"
745010535,11
741714905,5
742388838,11
746147165,"5,11"
745364309,9
741396617,9
742340812,"9,8"
744751792,"7,8,5"
745570419,"8,5,9"
746237110,5
744340750,"12,9,7"
742687966,"8,5"
745526876,"8,9"
744135210,10
742651980,3
743915995,"7,3"
745782516,3
745231704,"5,11"
743826279,5
745475745,13
743304706,5
745738474,5
743099069,3
743204210,11
742717617,5
743703830,5
744900224,"3,5"
741867560,9
742257900,"13,3"
742762697,3
741628044,"8,9"
745940189,9
742074319,5
744532518,8
743458815,13
741852719,9
745485879,5
745868195,5
745049854,3
742074508,5
744244317,"5,9"
742271037,12
745206904,12
741888015,9
742880820,10
743100234,11
745165142,5
744543210,7
744253088,7
743451568,5
745078136,5
744263533,10
745991826,3
746004263,5
743677618,3
746076123,"8,9,5"
744367411,8
745578723,10
742772823,3
744390997,7
745089161,5
744186532,"5,3"
743703849,"5,8"
741895266,10
745216037,"5,7,11"
744922620,"3,5"
743778137,"5,10,7"
744180865,"13,3"
742518967,"10,2"
745889295,5
743496549,5
745513242,13
741833657,10
743706143,5
742081420,12
741329514,"11,9"
742265427,10
745002525,3
742251261,3
743099139,"13,5,11"
745970824,10
741756288,8
741877690,7
741814605,5
744734808,7
745182109,13
745067524,3
741759946,"9,3"
743704345,5
744996563,"5,3"
742465596,2
744403072,"12,1,5,11,10"
743233671,5
742800701,"5,3"
741607638,7
743056554,1
745471936,10
742961343,"5,9,8"
743437732,8
741773254,9
745136274,11
745589280,"3,5,9"
743659193,7
744600980,"11,2"
742073196,3
741973838,10
742337348,"5,3"
741709771,"5,7"
743047383,"12,7"
743402562,9
741599078,13
745338792,"9,8"
745807420,"3,5"
742879700,0
744585538,11
745067919,13
744899500,"3,5"
744436646,2
744158097,"2,3"
745924306,13
746026997,"5,11"
743758381,10
745593119,"8,5"
742827153,10
743216986,3
741847860,9
742463305,"5,3"
745090104,"5,9"
743495955,5
741780142,13
744913159,5
743124564,"10,5,3"
743919386,"8,3,5,9"
744418062,3
742816700,10
743647129,"8,9"
743437925,10
745879448,"3,10"
745914738,12
744313688,"8,5"
743754546,1
744247514,"8,9,5"
741464320,"2,9"
744694039,3
745085544,5
744098630,10
744079655,5
745525065,"5,3"
743472429,"2,3"
745113808,7
745776350,3
744016258,"5,2"
744522000,"11,5"
744378723,5
745993601,"3,12"
741285037,3
743134309,"8,9,5"
746302035,2
743902835,8
742987394,3
744386320,2
743322486,7
745091590,5
742089969,7
742879057,10
742253106,12
745946017,3
743211996,0
744191122,"11,2,7"
742712630,9
744093495,13
745357091,12
745087863,7
742743268,"11,9"
742558102,0
743620241,"3,8,9,5"
744000971,"8,9,5"
741855750,7
742651877,3
743879965,7
745079250,5
743815466,3
745091296,5
743276077,9
743317232,"11,3"
741695787,1
745854339,"5,3"
745536421,5
742227326,"5,11"
742224389,3
744249663,7
742630175,7
744132886,9
745899222,7
744179799,"1,8,5"
741953496,7
741524077,9
745866419,5
746034571,"5,3,8"
741559132,9
746075360,11
742621881,3
741864754,"5,11"
